#key	name	year	genre	developer	players
Famicom Mukashibanashi - Shin Onigashima - Kouhen (Japan)	Famicom Mukashibanashi : Shin Onigashima, Kouhen	1987	Adventure	Nintendo	1
Famicom Mukashibanashi - Shin Onigashima - Zenpen (Japan) (DV 2, 3) (Disk Writer)	Famicom Mukashibanashi : Shin Onigashima, Zenpen	1987	Adventure	Pax Softnica	1
Famicom Mukashibanashi - Yuuyuuki - Kouhen (Japan)	Famicom Mukashibanashi : Yuuyuuki, Kouhen	1989	Adventure	Nintendo	1
Famicom Mukashibanashi - Yuuyuuki - Zenpen (Japan)	Famicom Mukashibanashi : Yuuyuuki, Zenpen	1989	Adventure	Nintendo	1
Famicom Tantei Club - Kieta Koukeisha - Kouhen (Japan)	Famicom Tantei Club : Kieta Koukeisha, Kouhen	1988	Adventure	Nintendo	1
Famicom Tantei Club - Kieta Koukeisha - Zenpen (Japan) (DV 1, 3)	Famicom Tantei Club : Kieta Koukeisha, Zenpen	1988	Adventure	Nintendo	1
Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo - Kouhen (Japan) (DV 3, 4)	Famicom Tantei Club Part II : Ushiro ni Tatsu Shoujo, Kouhen	1989	Adventure	Nintendo	1
Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo - Zenpen (Japan)	Famicom Tantei Club Part II : Ushiro ni Tatsu Shoujo, Zenpen	1989	Adventure	Nintendo	1
Family Composer (Japan) (Disk Writer)	Family Composer	1987	Music and Dancing/Rhythm	Musical Plan	1
Famimaga Disk Vol. 1 - Hong Kong (Japan)	Famimaga Disk Vol. 1 : Hong Kong	1990	Mahjong/Asiatic board game	Tokuma Shoten Intermedia	1
Famimaga Disk Vol. 2 - Panic Space (Japan) (Disk Writer)	Famimaga Disk Vol. 2 : Panic Space	1990	Puzzle	Tokuma Shoten Intermedia	1
Famimaga Disk Vol. 3 - All 1 (Japan) (Disk Writer)	Famimaga Disk Vol. 3 : All 1	1991	Puzzle	Tokuma Shoten Intermedia	1
Famimaga Disk Vol. 4 - Clocks (Japan) (Disk Writer)	Famimaga Disk Vol. 4 : Clox	1991	Puzzle	Tokuma Shoten Intermedia	1
Famimaga Disk Vol. 5 - Puyo Puyo (Japan) (Disk Writer)	Famimaga Disk Vol. 5 : Puyo Puyo	1991	Puzzle / Fall/Puzzle	Compile	1-2
Famimaga Disk Vol. 6 - Janken Disk Jou (Japan) (Disk Writer)	Famimaga Disk Vol. 6 : Janken Disk Jou	1992	Puzzle	Tokuma Shoten Intermedia	1
Final Command - Akai Yousai (Japan)	Final Commando : Akai Yousai	1988	Shooter/Shoot'em Up	Konami	1-2
Fire Bam (Japan)	Fire Bam	1988	Action RPG/Role Playing Game	HAL Laboratory	1
Fire Rock (Japan)	Fire Rock	1988	Platform	System Sacom	1
Fuuun Shourin Ken (Japan)	Fuuun Shourin Ken	1987	Fighting	Jaleco	1
Fuuun Shourin Ken - Ankoku no Maou (Japan) (Famicom 3D System)	Fuuun Shourin Ken : Ankoku no Maou	1988	Fighting	Jaleco	1
Galaga (Japan) (Disk Writer)	Galaga	1990	Shoot'em Up / Vertical/Shoot'em Up	Namco	1-2
Galaxian (Japan) (Disk Writer)	Galaxian	1990	Shooter / Space Invaders Like/Shooter	Namco	1-2
Gall Force - Eternal Story (Japan)	Gall Force : Eternal Story	1986	Shoot'em Up / Vertical/Shoot'em Up	HAL Laboratory	1
German Tanteidan MarinGumi - Maruhi Jigomar Sousa File (Japan)	Jaaman Tanteidan: Matonarikumi	1988	Adventure	Bandai	1
Ginga Denshou - Galaxy Odyssey (Japan)	Ginga Denshou : Galaxy Odyssey	1986	Adventure	Imagineer	1
Gokuraku Yuugi - Game Tengoku (Japan)	Gokuraku Yuugi : Game Tengoku	1987	Casino	SOFEL	1
Golf (Japan) (Rev 2) (Possible Proto)	Golf	1986	Sports / Golf/Sports	Nintendo	1-2
Golf (Japan)	Golf	1986	Sports / Golf/Sports	Nintendo	1-2
Golf - Japan Course (Japan) (DV 2)	Golf : Japan Course	1987	Sports / Golf/Sports	HAL Laboratory	1-2
Golf - US Course (Japan) (DV 2) (Disk Writer)	Golf: U.S. Course	1987	Sports / Golf/Sports	HAL Laboratory	1-2
Goonies (Japan) (Disk Writer)	Goonies	1988	Adventure	Konami	1
Green Beret (Japan)	Green Beret	1987	Platform / Shooter Scrolling/Platform	Konami	1-2
Gun.Smoke (Japan)	Gun.Smoke	1988	Shooter	Capcom	1
Gyruss (Japan)	Gyruss	1988	Shoot'em Up	Konami	1
Halley Wars (Japan)	Halley Wars	1989	Shoot'em Up/Shoot'em Up / Vertical	ITL	1
Hao-kun no Fushigi na Tabi (Japan)	Hao-kun no Fushigi na Tabi	1987	Platform	Carry Soft	1
Hikari Shinwa - Palthena no Kagami (Japan)	Hikari Shinwa : Palthena no Kagami	1986	Platform	Nintendo	1
Hikaru Genji - Roller Panic (Japan)	Hikaru Genji : Roller Panic	1989	Adventure	Pony Canyon	1
I Am a Teacher - Super Mario no Sweater (Japan)	I Am a Teacher : Super Mario no Sweater	1986	Simulation	Royal Kougyou	1
I Am a Teacher - Teami no Kiso (Japan)	I Am a Teacher : Teami no Kiso	1986	Simulation	Royal Kougyou	1
Ice Climber (Japan) (En) (Disk Writer)	Ice Climber	1984	Platform/Platform / Run & Jump	Nintendo	1-2
Ice Hockey (Japan)	Ice Hockey	1988	Sports / Hockey/Sports	Nintendo	1-2
Idol Hotline - Nakayama Miho no Tokimeki High School (Japan) (DV 11) (Disk Writer)	Nakayama Miho no Tokimeki High School	1987	Adventure	Square	1
Idol Hotline - Nakayama Miho no Tokimeki High School (Japan) (DV 13) (Disk Writer)	Nakayama Miho no Tokimeki High School	1987	Adventure	Square	1
Igo - Kyuu Roban Taikyoku (Japan)	Igo : Kyuu Roban Taikyoku	1987	Asiatic board game/Go	Bullet Proof Software	1-2
Ishidou (Japan) (Disk Writer)	Ishido	1990	Board game	Software Resources International	1
Jikai Shounen Met Mag (Japan)	Jikai Shounen Mettomag	1987	Puzzle	Thinking Rabbit	1
Kaettekita Mario Bros. (Japan) (Disk Writer)	Kaettekita Mario Bros.	1988	Platform	Nintendo	1-2
Kalin no Tsurugi (Japan)	Kalin no Tsurugi	1987	Role Playing Game	Xtalsoft	1
Kamen Rider Black - Taiketsu Shadow Moon (Japan)	Kamen Rider Black : Taiketsu Shadow Moon	1988	Beat'em Up	Human Entertainment	1
Karate Champ (Japan)	Karate Champ	1988	Fighting	Data East	1-2
Kattobi! Douji (Japan)	Kattobi! Douji	1989	Sports / Baseball/Sports	Pack In Video	1-2
Kick and Run (Japan)	Kick and Run	1988	Sports / Football (Soccer)/Sports	Taito	1-2
Kick Challenger - Air Foot - Yasai no Kuni no Ashi Senshi (Japan)	Kick Challenger: Air Foot	1987	Action / Adventure/Action	Vap	1
Kieta Princess (Japan)	Kieta Princess	1986	Adventure	Imagineer	1
Kiki Kaikai - Dotou Hen (Japan)	Kikikai-kai : Dotou Hen	1987	Action / Adventure/Action	Taito	1-2
Kinnikuman - Kinnikusei Oui Soudatsusen (Japan)	Kinnikuman : Kinnikusei Oui Soudatsusen	1987	Sports / Wrestling/Sports	Bandai	1
Knight Lore - Majou no Ookami Otoko (Japan)	Knight Lore : Majou no Ookami Otoko	1986	Action / Adventure/Action	TOSE	1
Knight Move (Japan)	Knight Move	1990	Puzzle	JV Dialog	1
Konamic Ice Hockey (Japan)	Konamic Ice Hockey	1988	Sports / Hockey/Sports	Konami	1-2
Konamic Tennis (Japan)	Konamic Tennis	1988	Sports / Tennis/Sports	Konami	1-2
Koneko Monogatari - The Adventures of Chatran (Japan)	Koneko Monogatari : The Adventures of Chatran	1986	Platform	Marionette	1
Link no Bouken - The Legend of Zelda 2 (Japan)	Link no Bouken : The Legend of Zelda 2	1987	Role Playing Game	Nintendo	1
Lutter (Japan) (Disk Writer)	Lutter	1989	Role Playing Game/Adventure	Athena	1
Madou Senki - Deep Dungeon (Japan)	Madou Senki : Deep Dungeon	1986	Role Playing Game	Hummingbird Soft	1
Maerchen Veil (Japan)	Marchen Veil	1987	Role Playing Game	System Sacom	1
Magma Project - Hacker (Japan)	Magma Project : Hacker	1989	Role Playing Game	Bits Laboratory	1
Mahjong (Japan)	Mahjong	1986	Asiatic board game/Mahjong	Nintendo	1-2
Mahjong Kazoku (Japan)	Mahjong Kazoku	1987	Asiatic board game/Mahjong	Irem	1
Matou no Houkai - The Hero of Babel (Japan)	Matou no Houkai : The Hero of Babel	1988	Adventure	Carry Soft	1
Meikyuu Jiin Dababa (Japan)	Meikyuu Jiin Dababa	1987	Puzzle	Konami	1
Metroid (Japan) (Rev 3)	Metroid	1986	Platform/Adventure	Nintendo	1
Michael English Daibouken (Japan)	Michael English Daibouken	1987	Educational	Scorpion Soft	1
Moero TwinBee - Cinnamon Hakase wo Sukue! (Japan)	Moero TwinBee : Cinnamon Hakase wo Sukue!	1986	Shoot'em Up	Konami	1-3
Monitor Puzzle Kineko, The - Kinetic Connection (Japan)	The Monitor Puzzle Kineko : Kinetic Connection	1986	Puzzle	Tamtex	1
Monitor Puzzle Kineko, The - Kinetic Connection II (Japan) (Disk Writer)	The Monitor Puzzle Kineko : Kinetic Connection Vol. II	1987	Puzzle	Tamtex	1
Monty on the Run - Monty no Doki Doki Dai Dassou (Japan)	Monty on the Run : Monty no Doki Doki Dai Dassou	1987	Platform	Jaleco	1
Moonball Magic (Japan) (Disk Writer)	Moon Ball Magic	1988	Pinball	System Sacom	1
Namida no Soukoban Special (Japan)	Namida no Soukoban Special	1986	Puzzle	Thinking Rabbit	1
Nankin no Adventure (Japan) (Disk Writer)	Nankin no Adventure	1988	Adventure	Sunsoft	1
Nazo no Kabe - Block Kuzushi (Japan)	Nazo no Kabe : Block Kuzushi	1986	Action / Breakout games/Action	Konami	1
Nazo no Murasamejou (Japan)	Nazo no Murasamejou	1986	Adventure	Nintendo	1
Nazoler Land - Dainigou (Japan)	Nazoler Land : Dai 2 Gou	1987	Casual Game	Sunsoft	1-2
Nazoler Land - Daisangou (Japan)	Nazoler Land : Dai 3 Gou	1988	Puzzle	Sunsoft	1-2
Nazoler Land - Soukangou (Japan)	Nazoler Land : Soukan Gou	1987	Puzzle	Sunsoft	1-2
Nazoler Land Special!! - Quiz Ou wo Sagase (Japan)	Nazoler Land Special!! : Quiz Ou wo Sagase	1987	Quiz	Sunsoft	1
Neunzehn - 19 (Japan)	19: Neunzehn	1988	Strategy	Soft Pro International	1
Omoikkiri Tanteidan HaadoGumi - Matenrou no Chousenjou (Japan)	Omoikkiri Tanteidan HaadoGumi : Matenrou no Chousenjou	1988	Adventure	Bandai	1
Othello (Japan) (DV 3, 5) (Disk Writer)	Othello	1986	Othello/Asiatic board game	HAL Laboratory	1-2
Otocky (Japan)	Otocky	1987	Shoot'em Up	Scitron	1
Pac-Man (Japan) (Disk Writer)	Pac-Man	1990	Action / Labyrinth/Action	Namco	1-2
Pachicom (Japan) (Disk Writer)	Pachicom	1988	Casino / Slot machine/Casino	Shouei System	1
Pachinko Grand Prix (Japan)	Pachinko GP	1988	Casino	Data East	1
Patlabor - The Mobile Police - Daini Shoutai Shutsudou seyo! (Japan) (Disk Writer)	Patlabor : The Mobile Police, Dai 2 Shoutai Shutsudou Seyo!	1989	Shooter/Shooter / FPV	Advance Communication Company	1
Pinball (Japan) (Disk Writer)	Pinball	1989	Pinball	Nintendo	1-2
Pro Golfer Saru - Kage no Tournament (Japan)	Pro Golfer Saru : Kage no Tournament	1987	Sports / Golf/Sports	TOSE	1-2
Pro Wres (Japan) (En)	Pro Wrestling	1986	Sports/Sports / Wrestling	Nintendo	1-2
Professional Mahjong Gokuu (Japan)	Professional Mahjong Gokuu	1986	Asiatic board game/Mahjong	Chat Noir	1-4
Pulsar no Hikari - Space Wars Simulation (Japan)	Pulsar no Hikari : Space Wars Simulation	1987	Strategy	Soft Pro International	1
Putt Putt Golf (Japan)	Putt Putt Golf	1989	Sports / Golf/Sports	Pack In Video	1-4
Puzzle Boys (Japan) (Disk Writer)	Puzzle Boys	1990	Puzzle	Atlus	1
Radical Bomber!! Jirai-kun (Japan) (Disk Writer)	Radical Bomber!! Jirai-kun	1988	Strategy	Jaleco	1
Reflect World (Japan)	Reflect World	1987	Shooter	East Cube	1
Relics - Ankoku Yousai (Japan)	Relics : Ankoku Yousai	1987	Adventure	Bothtec	1
Replicart (Japan)	Replicart	1988	Action / Labyrinth/Action	Dual	1
Risa no Yousei Densetsu (Japan)	Risa no Yousei Densetsu	1988	Adventure	Konami	1
Roger Rabbit (Japan)	Roger Rabbit	1989	Puzzle	Kemco	1
Samurai Sword (Japan)	Samurai Sword	1988	Adventure	Capcom	1
Santa Claus no Takarabako (Japan)	Santa Claus no Takarabako	1987	Puzzle	Musical Plan	1
SD Gundam World - Gachapon Senshi - Scramble Wars (Japan) (Disk Writer)	SD Gundam World : Gachapon Senshi, Scramble Wars	1987	Tactical RPG/Role Playing Game	Human Entertainment	1-2
SD Gundam World - Gachapon Senshi - Scramble Wars - Map Collection (Japan) (Disk Writer)	SD Gundam World : Gachapon Senshi, Scramble Wars	1987	Tactical RPG/Role Playing Game	Human Entertainment	1-2
Section-Z (Japan)	Section-Z	1987	Shoot'em Up	Capcom	1
Seiken Psychocalibur - Majuu no Mori Densetsu (Japan)	Seiken: Psycho Calibur	1987	Adventure	C-Lab	1
Shanghai (Japan) (Proto) (1986-10-16)	Shanghai	1987	Mahjong/Asiatic board game		1
Shanghai II (Japan) (Proto) (Dragon Layout)	Shanghai II	1990	Mahjong/Asiatic board game		1
Silviana - Ai Ippai no Little Angel (Japan)	Silviana : Ai Ippai no Little Angel	1988	Role Playing Game	Pack In Video	1
Smash Ping Pong (Japan)	Smash Ping Pong	1987	Sports / Table tennis/Sports	Konami	1-2
Soccer (Japan) (En)	Soccer	1986	Sports / Football (Soccer)/Sports	Intelligent Systems	1-2
Solomon no Kagi (Japan) (Disk Writer)	Solomon no Kagi	1991	Puzzle	Tecmo	1
Suishou no Dragon (Japan)	Suishou no Ryuu	1986	Adventure	Square	1
Sunsoft Dev Disk Lot - 'D167B23' no. 1 (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'D167B23' no. 2 (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'D167B23' no. 3 (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'D167B23' no. 4 (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'D167B23' no. 5 (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'D167B23' no. 6 (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'E180L05' no. 1 (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'E180L05' no. 2 and no. 3 (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'E180L05' no. 4 (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'F087D22' (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'F266F13' (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'G188D21N' no. 1 (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'G188D21N' no. 2 (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'G188D21N' no. 3 (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'J226I22' no. 1 (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'J226I22' no. 3 (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Sunsoft Dev Disk Lot - 'K057G06' (Japan)	Sunsoft Dev Disk Lot	2009	Compilation/Educational	Sunsoft	1
Super Boy Allan (Japan)	Super Boy Allan	1987	Puzzle	Sunsoft	1
Super Lode Runner (Japan)	Super Lode Runner	1987	Platform / Run & Jump/Platform	Irem	1-2
Super Lode Runner II (Japan) (Disk Writer)	Super Lode Runner II	1987	Platform / Run & Jump/Platform	Irem	1-2
Super Mario Bros. (Japan) (En)	Super Mario Bros.	1986	Platform/Platform / Run & Jump	Nintendo	1-2
Super Mario Bros. 2 (Japan) (En) (DV 2)	Super Mario Bros. 2	1986	Platform/Platform / Run & Jump	Nintendo	1
Tama & Friends - Sanchoume Daibouken (Japan)	Tama & Friends : 3 Choume Daibouken	1989	Platform	Advance Communication Company	1
Tanigawa Kouji no Shougi Shinan II - Meijin e no Michi (Japan)	Tanigawa Kouji no Shougi Shinan II : Meijin e no Michi	1987	Shougi/Asiatic board game	Pony Canyon	1-2
Tanigawa Kouji no Shougi Shinan II - Meijin e no Michi - Shinban Tsumeshougi - Tsugi no Itte (Japan) (Disk Writer)	Tanigawa Kouji no Shougi Shinan II : Meijin e no Michi	1987	Shougi/Asiatic board game	Pony Canyon	1-2
Tantei Jinguuji Saburou - Kiken na Futari - Kouhen (Japan)	Tantei Jinguuji Saburou : Kiken na Futari, Kouhen	1989	Adventure	SAS Sakata	1
Tantei Jinguuji Saburou - Kiken na Futari - Zenpen (Japan)	Tantei Jinguuji Saburou : Kiken na Futari, Zenpen	1988	Adventure	SAS Sakata	1
Tantei Jinguuji Saburou - Shinjuku Chuuou Kouen Satsujin Jiken (Japan)	Tantei Jinguuji Saburou : Shinjuku Chuuou Kouen Satsujin Jiken	1987	Adventure	SAS Sakata	1
Tarot Uranai (Japan)	Tarot	1988	Simulation	Scorpion Soft	1
Tennis (Japan)	Tennis	1986	Sports / Tennis/Sports	Intelligent Systems	1-2
Time Twist - Rekishi no Katasumi de... - Kouhen (Japan)	Time Twist : Rekishi no Katasumi de..., Kouhen	1991	Adventure	Pax Softnica	1
Time Twist - Rekishi no Katasumi de... - Zenpen (Japan)	Time Twist : Rekishi No Katasumi De... - Zenpen	1991	Adventure	Pax Softnica	1
Titanic Mystery - Ao no Senritsu (Japan)	Titanic Mystery : Ao no Senritsu	1987	Adventure	Gakken	1
Tobidase Daisakusen (Japan) (Famicom 3D System)	Tobidase Daisakusen	1987	Shooter / TPV/Platform/Shooter	Square	1
Tooyama no Kinsan Space Chou - Mr. Gold (Japan)	Mr. Gold: Tooyama no Kinsan Space Chou	1988	Adventure	Toei Animation	1
Topple Zip (Japan)	Topple Zip	1987	Shooter/Shoot'em Up	Bothtec	1
Transformers - The Headmasters (Japan)	Transformers : The Headmasters	1987	Shooter	Takara	1
TwinBee (Japan) (En) (Disk Writer)	TwinBee	1988	Shoot'em Up	Konami	2
Ultraman - Kaijuu Teikoku no Gyakushuu (Japan)	Ultraman : Kaijuu Teikoku no Gyakushuu	1987	Shooter / Run and Gun/Shooter	Bandai	1
Ultraman 2 - Shutsugeki Katokutai (Japan)	Ultraman 2 : Shutsugeki Katoku Tai	1987	Shooter / Run and Gun/Shooter	Bandai	1
Ultraman Club - Chikyuu Dakkan Sakusen (Japan)	Ultraman Club : Chikyuu Dakkan Sakusen	1988	Role Playing Game	Bandai	1
Volleyball (Japan)	Volleyball	1986	Sports/Sports / Volleyball	Pax Softnica	1-2
Vs. Excitebike (Japan) (En)	Vs. Excitebike	1988	Racing, Driving/Racing, Driving / Motorcycle	Nintendo	1-2
Wakusei Aton Gaiden (Japan) (National Tax Agency Demo)	Wakusei Aton Gaiden	1990	Shoot'em Up	Kokuzeichou	1-2
Wardner no Mori (Japan)	Wardner no Mori	1988	Platform	Toaplan	1
Winter Games (Japan)	Winter Games	1987	Sports / Multisports/Sports	Epyx	1-2
Wrecking Crew (Japan) (Disk Writer)	Wrecking Crew	1989	Puzzle	Nintendo	1-2
Xevious (Japan) (Disk Writer)	Xevious	1990	Shoot'em Up / Vertical/Shoot'em Up	Namco	1-2
Youkai Yashiki (Japan)	Youkai Yashiki	1987	Platform	Casio	1
Yume Koujou - Doki Doki Panic (Japan) (DV 2)	Yume Koujou Doki Doki Panic	1987	Platform	Nintendo	1
Yuu Maze (Japan)	Yuu Maze	1988	Action / Labyrinth/Action	Daiei Seisakusho	1-2
Yuushi no Monshou - Deep Dungeon (Japan)	Deep Dungeon II : Yuushi no Monshou	1987	Role Playing Game	Hummingbird Soft	1
Zanac (AI) (Japan)	Zanac	1986	Shoot'em Up	Compile	1
Zelda no Densetsu - The Hyrule Fantasy (Japan)	Zelda no Densetsu : The Hyrule Fantasy	1986	Adventure	Nintendo	1
